FileNo,APINo,SpudDate,completion mo,CurrentWellName,CurrentOperator,Wellbore,WellType,WellStatus,Latitude,Longitude
15884,33105015440000,6/13/06,8/1/06,R.E. BEARCE  1-1H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,48.00928462,-103.7992723
16239,33011013580000,6/22/06,8/1/06,CHSU  31B-6NH 05,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.11888044,-103.8533456
16228,33013013540000,6/16/06,8/1/06,FORTIFICATION  43-16-162-90H,"RIM OPERATING, INC.",HORIZONTAL,OG,IA,48.85727326,-102.3500389
16153,33007015510000,5/23/06,8/1/06,KRUSHEVSKY LOGOSZ  41X-35,XTO ENERGY INC.,HORIZONTAL,OG,A,47.08087234,-103.1812995
16242,33011013610000,6/18/06,8/1/06,CHSU  11C-5NH 05,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.11619489,-103.8442887
16132,33053026980000,4/18/06,8/1/06,MUSIAL  1-18H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.81151283,-103.6675395
16106,33013013490000,6/21/06,8/1/06,MANCAL BURKE  W-5H-163N-89W,MANCAL RESOURCES CORPORATION,HORIZONTAL,OG,A,48.96724948,-102.2579507
16240,33011013590000,7/13/06,8/1/06,CHSU  24A-5NH 05,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.10644486,-103.8396675
16178,33025005780000,4/30/06,8/1/06,DVORAK  11-4H,OXY USA INC.,HORIZONTAL,OG,A,47.06622556,-102.8606031
15805,33053026520000,4/14/06,8/1/06,GRIFFEY JR.  1-16H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.80648627,-103.8632852
16157,33011013470000,6/16/06,8/1/06,FARIS  K-22H,LUFF EXPLORATION COMPANY,HORIZONTAL,OG,A,46.06496436,-103.4217308
16218,33053027220000,6/9/06,8/1/06,SCHMITZ  44-35HA,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,48.02504213,-103.7578813
16270,33053027390000,6/25/06,9/1/06,MARTINEZ  1-32H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,IA,47.8621419,-103.7762726
16269,33025005880000,6/29/06,9/1/06,KULISH  21-11 H,XTO ENERGY INC.,HORIZONTAL,OG,A,47.31183075,-102.8095481
16158,33013013500000,4/16/06,9/1/06,WEINMANN  14-10H,CRESCENT POINT ENERGY U.S. CORP.,HORIZONTAL,OG,A,48.60485186,-102.2969271
16267,33023004960000,7/30/06,9/1/06,BURNER  1-34H,"JAYHAWK ENERGY, INC.",HORIZONTAL,OG,A,48.9938698,-103.2462375
16031,33007015340000,5/16/06,9/1/06,KADRMAS  41-1H,OXY USA INC.,HORIZONTAL,OG,A,47.15369328,-103.0341099
16055,33105015550000,7/11/06,9/1/06,SVEEN  14X-34,XTO ENERGY INC.,HORIZONTAL,OG,A,48.19864527,-102.890448
16284,33105015750000,6/26/06,9/1/06,AMY LYNETTE  14-23H,MUREX PETROLEUM CORPORATION,HORIZONTAL,OG,A,48.34074033,-102.9800457
15785,33053026470000,6/14/06,9/1/06,ANN  1,WHITING OIL AND GAS CORPORATION,VERTICAL,OG,TA,47.93875901,-103.4143116
16241,33011013600000,7/9/06,9/1/06,CHSU  13D-5NH 05,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.10911164,-103.8431837
16043,33025005720000,6/23/06,9/1/06,STEFFAN FAMILY TRUST  11-7H,OXY USA INC.,HORIZONTAL,OG,IA,47.1389039,-103.0312774
16187,33025005800000,7/5/06,9/1/06,CONNOLLY  31-14H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.47204379,-102.6182772
16197,33011013520000,7/29/06,9/1/06,KAY  24-20NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.14849682,-103.9646426
16324,33061005030000,8/3/06,9/1/06,PARSHALL  2-36H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,48.03686527,-102.1996905
16297,33013013570000,7/26/06,9/1/06,POUDRE  44-18H,"RIM OPERATING, INC.",HORIZONTAL,OG,A,48.85405608,-102.3948779
16272,33053027410000,6/13/06,9/1/06,THEODORE  1-9H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.91909065,-103.2395323
16170,33053027100000,8/3/06,10/1/06,HATTER  11X-34,XTO ENERGY INC.,HORIZONTAL,OG,A,47.60289564,-103.9232829
16238,33013013550000,7/26/06,10/1/06,MANCAL BURKE  W-8H-163N-89W,MANCAL RESOURCES CORPORATION,HORIZONTAL,OG,A,48.95639949,-102.2599259
3117,33075001430000,3/22/62,10/1/06,LARSON  WSW,"ENDURO OPERATING, LLC",VERTICAL,WS,A,48.543769,-101.181534
15926,33033002680000,6/14/06,10/1/06,FEDERAL  14-12H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.21231853,-103.6857944
16054,33007015400000,8/6/06,10/1/06,HELLICKSON PALUCK  44X-24,XTO ENERGY INC.,HORIZONTAL,OG,A,47.09703176,-103.1609097
15444,33053025680000,8/3/03,10/1/06,KARST  33-5,BILL BARRETT CORPORATION,VERTICAL,OG,DRY,47.8393467,-104.0195699
16316,33025005950000,7/23/06,10/1/06,JENSEN  1-5H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.48902939,-102.8189982
7181,33009013530000,9/22/79,10/1/06,T. DRANGSHOLT     11-E26,ZARGON OIL (ND) INC.,VERTICAL,WS,A,48.916865,-101.406254
15676,33053026160000,7/30/06,10/1/06,OTT  1-13H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.80610743,-103.7977147
16059,33053026820000,6/18/06,10/1/06,USA  2D-3-1H,"PETRO-HUNT, L.L.C.",HORIZONTAL,OG,A,48.09860594,-102.8570825
16307,33023004990000,8/23/06,10/1/06,LANDSTROM  1-33H,"JAYHAWK ENERGY, INC.",HORIZONTAL,OG,A,48.99334723,-103.2683485
5435,33007001610000,6/2/77,10/1/06,FRYBURG HEATH-MADISON UNIT     G-812,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,SWD,AB,46.872215,-103.394377
16083,33105015570000,7/1/06,10/1/06,ANDERSON SMITH  1-26H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.21238796,-102.9849173
16342,33013013600000,9/4/06,10/1/06,STATE 36 UNIT  1,CORNERSTONE NATURAL RESOURCES LLC,HORIZONTAL,OG,A,48.89503562,-102.2839251
16339,33075013630000,9/7/06,10/1/06,MRPSU  19-44,"ENDURO OPERATING, LLC",VERTICAL,WI,A,48.83738036,-101.7403172
16101,33011013210000,9/8/06,10/1/06,TREVOR  24-18NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.16301016,-103.9853742
16323,33105015790000,8/12/06,10/1/06,JACQUIE LISSET   5-8H,MUREX PETROLEUM CORPORATION,HORIZONTAL,OG,A,48.34337225,-102.9325148
16321,33053027490000,8/17/06,10/1/06,MRACHEK  15-22,STATOIL OIL & GAS LP,HORIZONTAL,OG,A,47.90480935,-103.7275142
16289,33087003460000,8/18/06,10/1/06,ANDREW  44-32NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.28117715,-104.012377
16210,33007015610000,8/2/06,10/1/06,GLORIA  1-18H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.02471149,-103.158211
15802,33053026490000,9/5/06,10/1/06,WINFIELD  1-23H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.80546808,-103.840422
16330,33053027500000,8/19/06,10/1/06,POWELL  2-1,"BEHM ENERGY, INC.",VERTICAL,GASC,AB,47.75246294,-103.687225
16169,33053027090000,7/10/06,10/1/06,KODIAK FEDERAL  4-11H,"EMERALD OIL, INC",HORIZONTAL,OG,IA,47.57523536,-104.0311649
16207,33023004920000,8/26/06,10/1/06,ZIMMERMAN  1-13H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.77780788,-102.9597479
16277,33007015680000,9/7/06,10/1/06,GRESZ STATE  14-36H,OXY USA INC.,HORIZONTAL,OG,A,47.15477953,-103.051575
16280,33075013620000,9/15/06,10/1/06,SCHMITZ  5,MUREX PETROLEUM CORPORATION,VERTICAL,OG,A,48.84478141,-101.761342
16050,33075013540000,8/30/06,11/1/06,SCHMITZ  7,MUREX PETROLEUM CORPORATION,VERTICAL,OG,A,48.84483628,-101.7783849
16185,33053027150000,4/26/06,11/1/06,RHOADES FEDERAL  4-20H,XTO ENERGY INC.,HORIZONTAL,OG,A,47.37082597,-103.4576176
16314,33053027460000,9/2/06,11/1/06,POWELL  1-25H,"ZAVANNA, LLC",HORIZONTAL,OG,PA,47.86324826,-103.8029395
15781,33053026460000,12/17/05,11/1/06,LYNN  3H,"MBI OIL & GAS, LLC",HORIZONTAL,OG,A,48.05174739,-103.6504461
16279,33075013610000,9/7/06,11/1/06,MATTERN  1,MUREX PETROLEUM CORPORATION,VERTICAL,WI,A,48.84126942,-101.7668261
16317,33053027470000,8/23/06,11/1/06,DOLEZAL  24-24H,SINCLAIR OIL AND GAS COMPANY,HORIZONTAL,OG,A,47.44579806,-103.2393131
16010,33007015310000,8/26/06,11/1/06,FEDERAL  13-2H,"WILLISTON EXPLORATION, LLC",HORIZONTAL,OG,A,46.79438367,-103.3959457
16292,33061005020000,7/24/06,11/1/06,LALIM D.  34-11H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.29715427,-102.7599206
16341,33075013640000,9/17/06,11/1/06,MRPSU  30-42,"ENDURO OPERATING, LLC",VERTICAL,WI,A,48.83044843,-101.7398533
16357,33053027550000,9/12/06,11/1/06,VEEDER  14-13H,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.80498109,-102.91808
16221,33025005840000,9/7/06,11/1/06,CONNOLLY  34-35H,MARATHON OIL COMPANY,HORIZONTAL,OG,IA,47.41630869,-102.6171873
16349,33011013770000,9/3/06,11/1/06,SUSAG  21-28SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.05918623,-103.6928215
16196,33053027190000,8/22/06,11/1/06,PEDERSON  1-10H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.99315394,-103.1988242
16192,33025005810000,7/26/06,11/1/06,PAVLICEK  44-32H,OXY USA INC.,HORIZONTAL,OG,A,47.06807071,-102.99091
16346,33061005040000,9/26/06,11/1/06,BARTELSON  1-3H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,48.00782542,-102.1774355
16212,33053027210000,9/18/06,11/1/06,ORDWAY  1-26H,"ZAVANNA, LLC",HORIZONTAL,OG,IA,47.95024884,-103.9474326
15834,33007015190000,9/20/06,11/1/06,TRMU  14-14H,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,47.02643809,-103.4523093
15915,33053026690000,5/8/06,11/1/06,FANCY BUTTE  14-32,SM ENERGY COMPANY,VERTICAL,GASC,TA,47.84946283,-102.9989022
16194,33011013500000,10/8/06,11/1/06,TREVOR  24-18SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.16301173,-103.9845841
16193,33007015570000,9/2/06,11/1/06,SIVAK  13-29H,ANSCHUTZ EXPLORATION CORPORATION,HORIZONTAL,OG,PA,47.17528234,-103.1373492
16249,33105015700000,9/21/06,11/1/06,LOVDAHL  1-16H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.60123784,-102.9716971
16334,33011013710000,10/4/06,11/1/06,CHSU  44D-22NH 16,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.1486783,-103.9105697
16360,33011013800000,10/8/06,11/1/06,BIDDY  14-1SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.27951771,-104.0073348
16274,33025005890000,8/23/06,12/1/06,HARRIS FEDERAL  1-31H,SINCLAIR OIL AND GAS COMPANY,HORIZONTAL,OG,PA,47.5032454,-103.0970841
15865,33033002640000,7/17/06,12/1/06,PETERSON  41-13H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.2109532,-103.7930168
16362,33075013650000,9/26/06,12/1/06,MRPSU  33-13,"ENDURO OPERATING, LLC",HORIZONTAL,OG,A,48.81234324,-101.7121344
15833,33007015180000,10/18/06,12/1/06,FRYBURG STATE  44-36H,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.80445058,-103.3593556
16275,33013013560000,10/20/06,12/1/06,FUNK  44-5H,CORNERSTONE NATURAL RESOURCES LLC,HORIZONTAL,OG,A,48.79368489,-102.3745297
16347,33105015840000,9/14/06,12/1/06,ONGSTAD  41X-15,XTO ENERGY INC.,HORIZONTAL,OG,A,48.42961072,-102.9318969
16299,33011013690000,10/6/06,12/1/06,CHSU  34D-23SH 16,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.14800899,-103.8934273
16381,33011013840000,10/12/06,12/1/06,KAY   44-20SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.15027255,-103.9528658
12851,33007012060000,2/28/90,12/1/06,EXOCET  1-13,WHITING OIL AND GAS CORPORATION,HORIZONTAL RE-ENTRY,OG,PA,47.12230275,-103.5450125
16358,33105015870000,9/28/06,12/1/06,MEGAN BROOKE  15-22H,MUREX PETROLEUM CORPORATION,HORIZONTAL,OG,A,48.34058209,-103.0025508
16303,33007015710000,9/29/06,12/1/06,OBRIGEWITSCH  44X-32,XTO ENERGY INC.,HORIZONTAL,OG,A,47.06813625,-103.1189145
16336,33011013730000,10/29/06,12/1/06,CHSU  11B-25NH 16,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.14745618,-103.8830619
16384,33011013860000,10/29/06,12/1/06,KATE WHITE  1-34H,LUFF EXPLORATION COMPANY,HORIZONTAL,OG,PA,45.95281224,-103.4238582
16291,33053027420000,10/5/06,12/1/06,BEERS  24B-2-1H,"PETRO-HUNT, L.L.C.",HORIZONTAL,OG,PA,47.97795136,-103.560679
16325,33007015730000,9/29/06,12/1/06,CERKONEY  1-9H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.03914687,-103.1162973
16352,33011013780000,11/13/06,12/1/06,BIDDY  14-1NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.27896932,-104.0073071
16027,33007015320000,8/24/06,12/1/06,FEDERAL  44-20H,XTO ENERGY INC.,HORIZONTAL,OG,A,47.18388198,-103.627685
16300,33053027430000,9/30/06,12/1/06,GRIZZLY FEDERAL  1-27H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,PA,47.61850043,-104.0320203
16201,33011013530000,11/12/06,1/1/07,LILLI  44-13NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.16505503,-103.9930778
16298,33011013680000,10/28/06,1/1/07,CHSU  34D-23NH 16,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.14800785,-103.8942173
16229,33025006050000,10/21/06,1/1/07,ANDERSON STATE  43-30H,OXY USA INC.,HORIZONTAL,OG,A,47.17541658,-103.0117585
16335,33011013720000,10/3/06,1/1/07,CHSU  11B-25SH 16,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.14748847,-103.8838515
16258,33053027330000,10/24/06,1/1/07,GASS  1-25H,"ZAVANNA, LLC",HORIZONTAL,OG,A,47.96337804,-103.9459588
16333,33025005970000,8/30/06,1/1/07,STOHLER  21-3H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.50164478,-102.6442119
9185,33053014490000,12/7/81,1/1/07,G. V. LEVANG  1 HR,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL RE-ENTRY,GASC,IA,47.81478965,-102.8627821
16375,33011013820000,11/2/06,1/1/07,MPHU  43-16SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.08028086,-103.6838889
16337,33011013740000,10/27/06,1/1/07,CHSU  11A-36NH 16,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.13227207,-103.8868132
16394,33061005090000,10/28/06,1/1/07,NELSON FARMS  11-19H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.32664861,-102.437251
16406,33105015990000,11/1/06,1/1/07,A. BLIKRE  12-01H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.51660374,-102.9011677
16345,33011013760000,11/20/06,1/1/07,CHSU  11C-26NH 16,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.14524621,-103.9077313
16383,33011013850000,11/30/06,1/1/07,KAY   44-20 NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.14988805,-103.95231
16264,33053027380000,10/9/06,1/1/07,PRYOR  1-1H,"ZAVANNA, LLC",HORIZONTAL,OG,A,47.93425739,-103.9451178
16211,33025005830000,11/1/06,1/1/07,STATE  11-32H,OXY USA INC.,HORIZONTAL,OG,A,47.16804459,-103.0101952
16370,33061005070000,11/13/06,1/1/07,WARBERG  1-25H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,48.05133536,-102.2006588
16372,33025006000000,12/6/06,1/1/07,KLATT  34-33H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.4163287,-102.6598873
16332,33105015830000,9/25/06,1/1/07,EVERTSON AOG CHAMPION  1-25H,"EVERTSON OPERATING COMPANY, INC",HORIZONTAL,OG,A,48.4006569,-103.1464881
16373,33105015900000,11/10/06,1/1/07,H. BORSTAD  34-1A,"TEXAKOTA, INC.",HORIZONTAL,OG,A,48.46224214,-102.9478149
16225,33007015640000,11/4/06,1/1/07,KUKOWSKI  44-28H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.08078883,-103.6053993
16195,33011013510000,12/17/06,1/1/07,LILLI  44-13SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.16505503,-103.9922876
16328,33105015810000,11/26/06,1/1/07,MARMON HAHN  44X-3,XTO ENERGY INC.,HORIZONTAL,OG,A,48.18455805,-102.8731455
16355,33105015860000,9/22/06,1/1/07,T. LALIM  11-14H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.4442427,-102.9190899
16409,33013013630000,11/11/06,1/1/07,RMU  11-1,"TAQA NORTH USA, INC.",VERTICAL,WI,A,48.88451685,-102.560215
16340,33011013750000,11/19/06,1/1/07,CHSU  31B-25SH 16,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,A,46.14703127,-103.8722772
16414,33053027650000,11/27/06,2/1/07,PVT. HALL  1-23H,"ZAVANNA, LLC",HORIZONTAL,OG,A,47.96542028,-103.9474742
13969,33011005930000,1/11/96,2/1/07,CHSU WHITE  24 SWD 16,"DENBURY ONSHORE, LLC",HORIZONTAL RE-ENTRY,SWD,A,46.16046259,-103.8798944
16062,33053026840000,10/20/06,2/1/07,SAETZ FEDERAL  6-25,SINCLAIR OIL AND GAS COMPANY,DIRECTIONAL,GASC,TA,47.5156275,-103.1004176
16415,33105016010000,11/11/06,2/1/07,LANA KRISTY  29-32H,MUREX PETROLEUM CORPORATION,HORIZONTAL,OG,A,48.37311334,-102.9845601
16288,33011013640000,12/14/06,2/1/07,HADLEY  13-11 SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.26845002,-104.0311168
16397,33053027630000,10/17/06,2/1/07,SNUFFY STIRNWEISS  1-33H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.86200773,-103.7533929
16208,33023004930000,11/8/06,2/1/07,FENSTER  1-11H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.70510028,-103.057139
16179,33007015550000,9/14/06,2/1/07,SHAPIRO  14-1H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.13939399,-103.5598943
16344,33007015750000,10/16/06,2/1/07,BASARABA BR  44-27D,WHITING OIL AND GAS CORPORATION,DIRECTIONAL,OG,PA,47.2544522,-103.3275799
16412,33025006040000,11/18/06,2/1/07,KULISH  24-2H,XTO ENERGY INC.,HORIZONTAL,OG,A,47.31441789,-102.8098729
16348,33061005050000,10/6/06,2/1/07,RICE  10B-2-1H,"PETRO-HUNT, L.L.C.",HORIZONTAL,OG,A,48.53099939,-102.8189725
16393,33025006020000,10/27/06,2/1/07,BUEHNER   21-2H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.50162456,-102.6222289
16460,33025006110000,12/8/06,2/1/07,BRANDVIK  14-24H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.53222819,-102.8629947
16471,33011013940000,1/2/07,2/1/07,KURTZ  11-28NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.1475241,-103.9467464
16367,33011013810000,12/3/06,2/1/07,CEDAR CREEK  14X-22-98,"DENBURY ONSHORE, LLC",VERTICAL,WI,TA,46.06247886,-104.0436096
16313,33013013590000,12/8/06,2/1/07,JEPSEN  11-19H,PDC CORPORATION,HORIZONTAL,OG,PA,48.76303961,-102.4115146
16379,33105015920000,11/23/06,2/1/07,PAL PROPERTIES  44X-1,XTO ENERGY INC.,HORIZONTAL,OG,A,48.18410969,-102.9590424
16388,33011013870000,12/22/06,2/1/07,ALBERT  24-30NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.04704507,-103.7325446
16365,33025005980000,12/1/06,2/1/07,RECKARD  31-27H,MARATHON OIL COMPANY,HORIZONTAL,OG,A,47.44279345,-102.638496
16262,33053027360000,10/26/06,2/1/07,R. FIELD  1-22H,OASIS PETROLEUM NORTH AMERICA LLC,HORIZONTAL,OG,A,47.88951944,-103.9891658
16351,33053027540000,10/26/06,2/1/07,FROHOLM  2-24H,SM ENERGY COMPANY,HORIZONTAL,OG,A,48.06637477,-102.8374224
16359,33105015880000,9/16/06,2/1/07,A. BLIKRE  13-24H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.51660379,-102.9010603
16465,33075013700000,12/14/06,2/1/07,LOGAN TANNER  1,MUREX PETROLEUM CORPORATION,VERTICAL,OG,A,48.8416973,-101.7783631
16418,33053027670000,11/25/06,2/1/07,PVT. GIBSON  1-27H,"ZAVANNA, LLC",HORIZONTAL,OG,A,47.95012702,-103.9693262
16410,33009021180000,12/14/06,2/1/07,SWSCU  20-13H,"ENDURO OPERATING, LLC",HORIZONTAL,OG,TA,48.84253707,-100.9488849
16037,33007015370000,8/15/06,2/1/07,FEDERAL  14-7H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.21224879,-103.6651292
16466,33025006120000,12/18/06,2/1/07,GRIGGS  1-9,OXY USA INC.,VERTICAL,OG,A,47.13771385,-102.985575
16408,33013013620000,11/27/06,2/1/07,RMU  1-1,"TAQA NORTH USA, INC.",VERTICAL,OG,A,48.89178809,-102.5505727
16287,33011013630000,1/19/07,2/1/07,HADLEY  13-11 NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.26806284,-104.0305548
16481,33105016100000,12/19/06,3/1/07,HARSTAD  1-15H,"ZAVANNA, LLC",HORIZONTAL,OG,PA,48.16809023,-103.4085698
14250,33011007970000,11/3/97,3/1/07,CHSU FED-SCHILKE     14-10NH 05,"DENBURY ONSHORE, LLC",HORIZONTAL,WS,A,46.091144,-103.80263
16400,33105015960000,12/11/06,3/1/07,IVERSON  14-23H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.25383106,-102.9880959
16464,33075013690000,12/26/06,3/1/07,MATTERN   2,MUREX PETROLEUM CORPORATION,VERTICAL,WI,A,48.83721826,-101.7610928
13453,33007013010000,12/6/92,3/1/07,FRYBURG HEATH-MADISON UNIT  J-806HR,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL RE-ENTRY,OG,A,46.85226925,-103.3654918
16446,33053027710000,12/23/06,3/1/07,BEAR DEN FEDERAL  4-30H,SM ENERGY COMPANY,HORIZONTAL,OG,A,47.70249561,-102.8950933
16411,33007015790000,11/26/06,3/1/07,KRUSH  1-5H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL RE-ENTRY,OG,TA,47.14031542,-103.1367822
16482,33011013950000,1/31/07,3/1/07,KURTZ  11-28SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,PA,46.14752105,-103.9459567
16491,33011013980000,1/16/07,3/1/07,DARRELL  44-18NH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.16316928,-103.9742604
16417,33053027660000,1/10/07,3/1/07,PVT. GOODRICH  1-22H,"ZAVANNA, LLC",HORIZONTAL,OG,A,47.96395823,-103.97202
16038,33007015380000,12/30/06,3/1/07,FEDERAL  42-18H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,47.20554827,-103.6508752
16461,33061005120000,1/17/07,3/1/07,PATTEN  1-02H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,48.02170602,-102.1703061
16441,33105016050000,12/14/06,3/1/07,E. BURDICK  29-32H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.22551093,-102.9267528
16440,33105016040000,1/23/07,3/1/07,E. BURDICK  20-17H,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL,OG,A,48.2255822,-102.9267538
16413,33105016000000,12/22/06,3/1/07,SHELDON  34-20H,WHITING OIL AND GAS CORPORATION,HORIZONTAL,OG,A,48.31460553,-103.05283
16368,33013013610000,1/18/07,3/1/07,STROMBECK  6B-2-2H,"PETRO-HUNT, L.L.C.",HORIZONTAL,OG,A,48.63259561,-102.8810737
16174,33053027110000,1/21/07,3/1/07,TITAN F-WP  32-14-H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,47.59048237,-103.8337017
16507,33075013710000,1/28/07,3/1/07,NGMU  8,"ENDURO OPERATING, LLC",HORIZONTAL,OG,A,48.66377525,-101.5573546
16423,33011013890000,12/25/06,3/1/07,CHSU  31B-27SH 15,"DENBURY ONSHORE, LLC",HORIZONTAL,OG,TA,46.14688094,-103.7914292
16473,33053027740000,12/31/06,3/1/07,STATE VEEDER  41-36H,BURLINGTON RESOURCES OIL & GAS COMPANY LP,HORIZONTAL,OG,A,47.77340092,-102.9001327
16302,33023004980000,10/5/06,3/1/07,HAUGLAND  16-21-163-98H,SAMSON RESOURCES COMPANY,HORIZONTAL,OG,IA,48.93861416,-103.4037823
16472,33105016080000,1/3/07,3/1/07,KRISTIN DENISE   16-21H,MUREX PETROLEUM CORPORATION,HORIZONTAL,OG,A,48.34039193,-103.0239347
16455,33053027730000,1/21/07,3/1/07,YORK  1-2H,"ZAVANNA, LLC",HORIZONTAL,OG,A,47.93376169,-103.9690348
16429,33011013910000,1/10/07,3/1/07,CHSU  14-26NH 15,"DENBURY ONSHORE, LLC",HORIZONTAL,WI,A,46.13481122,-103.7819183
16290,33011013650000,2/22/07,3/1/07,HADLEY  24-11 SH,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,46.2662487,-104.023201
16519,33075013720000,1/17/07,4/1/07,S.E.  1,"PANAMERICAN OPERATING, INC.",VERTICAL,OG,A,48.69221058,-101.5469453
16224,33025005850000,12/25/06,4/1/07,STEFFAN  13-29H,OXY USA INC.,HORIZONTAL,OG,A,47.17514546,-103.0099491
16398,33075013660000,10/14/06,4/1/07,MRPSU  32-31,"ENDURO OPERATING, LLC",VERTICAL,OG,A,48.81950698,-101.7234833
16443,33023005020000,1/27/07,4/1/07,WENSTAD  15-162-97H,"CONTINENTAL RESOURCES, INC.",HORIZONTAL,OG,A,48.85141817,-103.2482507
